Date,Year,Month,Day,Day_of_Week,Sensor_ID,Sensor_Name,Daily_Counts
4/28/2021,2021,April,28,Wednesday,2,Bourke Street Mall (South),10095
4/29/2021,2021,April,29,Thursday,2,Bourke Street Mall (South),10522
4/30/2021,2021,April,30,Friday,2,Bourke Street Mall (South),12686
5/1/2021,2021,May,1,Saturday,2,Bourke Street Mall (South),14283
5/2/2021,2021,May,2,Sunday,2,Bourke Street Mall (South),10174
5/3/2021,2021,May,3,Monday,2,Bourke Street Mall (South),8300
5/4/2021,2021,May,4,Tuesday,2,Bourke Street Mall (South),8144
5/5/2021,2021,May,5,Wednesday,2,Bourke Street Mall (South),10143
5/6/2021,2021,May,6,Thursday,2,Bourke Street Mall (South),11082
5/7/2021,2021,May,7,Friday,2,Bourke Street Mall (South),13744
5/8/2021,2021,May,8,Saturday,2,Bourke Street Mall (South),14940
5/9/2021,2021,May,9,Sunday,2,Bourke Street Mall (South),10814
5/10/2021,2021,May,10,Monday,2,Bourke Street Mall (South),8166
5/11/2021,2021,May,11,Tuesday,2,Bourke Street Mall (South),8881
5/12/2021,2021,May,12,Wednesday,2,Bourke Street Mall (South),10307
5/13/2021,2021,May,13,Thursday,2,Bourke Street Mall (South),9945
5/14/2021,2021,May,14,Friday,2,Bourke Street Mall (South),12291
5/15/2021,2021,May,15,Saturday,2,Bourke Street Mall (South),14197
5/16/2021,2021,May,16,Sunday,2,Bourke Street Mall (South),10537
5/17/2021,2021,May,17,Monday,2,Bourke Street Mall (South),8793
5/18/2021,2021,May,18,Tuesday,2,Bourke Street Mall (South),9337
5/19/2021,2021,May,19,Wednesday,2,Bourke Street Mall (South),10422
5/20/2021,2021,May,20,Thursday,2,Bourke Street Mall (South),10603
5/21/2021,2021,May,21,Friday,2,Bourke Street Mall (South),13706
5/22/2021,2021,May,22,Saturday,2,Bourke Street Mall (South),15110
5/23/2021,2021,May,23,Sunday,2,Bourke Street Mall (South),10773
5/24/2021,2021,May,24,Monday,2,Bourke Street Mall (South),8837
5/25/2021,2021,May,25,Tuesday,2,Bourke Street Mall (South),7907
5/26/2021,2021,May,26,Wednesday,2,Bourke Street Mall (South),7286
5/27/2021,2021,May,27,Thursday,2,Bourke Street Mall (South),6821
5/28/2021,2021,May,28,Friday,2,Bourke Street Mall (South),1696
5/29/2021,2021,May,29,Saturday,2,Bourke Street Mall (South),1413
5/30/2021,2021,May,30,Sunday,2,Bourke Street Mall (South),1434
5/31/2021,2021,May,31,Monday,2,Bourke Street Mall (South),1699
6/1/2021,2021,June,1,Tuesday,2,Bourke Street Mall (South),1783
6/2/2021,2021,June,2,Wednesday,2,Bourke Street Mall (South),1989
6/3/2021,2021,June,3,Thursday,2,Bourke Street Mall (South),2209
6/4/2021,2021,June,4,Friday,2,Bourke Street Mall (South),1872
6/5/2021,2021,June,5,Saturday,2,Bourke Street Mall (South),1693
6/6/2021,2021,June,6,Sunday,2,Bourke Street Mall (South),1548
6/7/2021,2021,June,7,Monday,2,Bourke Street Mall (South),1888
6/8/2021,2021,June,8,Tuesday,2,Bourke Street Mall (South),1775
6/9/2021,2021,June,9,Wednesday,2,Bourke Street Mall (South),1410
6/10/2021,2021,June,10,Thursday,2,Bourke Street Mall (South),1885
6/11/2021,2021,June,11,Friday,2,Bourke Street Mall (South),7410
6/12/2021,2021,June,12,Saturday,2,Bourke Street Mall (South),10336
6/13/2021,2021,June,13,Sunday,2,Bourke Street Mall (South),9377
6/14/2021,2021,June,14,Monday,2,Bourke Street Mall (South),7619
6/15/2021,2021,June,15,Tuesday,2,Bourke Street Mall (South),6265
6/16/2021,2021,June,16,Wednesday,2,Bourke Street Mall (South),6415
6/17/2021,2021,June,17,Thursday,2,Bourke Street Mall (South),6654
6/18/2021,2021,June,18,Friday,2,Bourke Street Mall (South),7823
6/19/2021,2021,June,19,Saturday,2,Bourke Street Mall (South),11333
6/20/2021,2021,June,20,Sunday,2,Bourke Street Mall (South),8281
6/21/2021,2021,June,21,Monday,2,Bourke Street Mall (South),7520
6/22/2021,2021,June,22,Tuesday,2,Bourke Street Mall (South),7274
6/23/2021,2021,June,23,Wednesday,2,Bourke Street Mall (South),7214
6/24/2021,2021,June,24,Thursday,2,Bourke Street Mall (South),8441
6/25/2021,2021,June,25,Friday,2,Bourke Street Mall (South),9606
6/26/2021,2021,June,26,Saturday,2,Bourke Street Mall (South),12484
6/27/2021,2021,June,27,Sunday,2,Bourke Street Mall (South),10226
6/28/2021,2021,June,28,Monday,2,Bourke Street Mall (South),10219
6/29/2021,2021,June,29,Tuesday,2,Bourke Street Mall (South),11155
6/30/2021,2021,June,30,Wednesday,2,Bourke Street Mall (South),11073
7/1/2021,2021,July,1,Thursday,2,Bourke Street Mall (South),11999
7/2/2021,2021,July,2,Friday,2,Bourke Street Mall (South),11898
7/3/2021,2021,July,3,Saturday,2,Bourke Street Mall (South),12767
7/4/2021,2021,July,4,Sunday,2,Bourke Street Mall (South),9608
7/5/2021,2021,July,5,Monday,2,Bourke Street Mall (South),10177
7/6/2021,2021,July,6,Tuesday,2,Bourke Street Mall (South),11544
7/7/2021,2021,July,7,Wednesday,2,Bourke Street Mall (South),11777
7/8/2021,2021,July,8,Thursday,2,Bourke Street Mall (South),12412
7/9/2021,2021,July,9,Friday,2,Bourke Street Mall (South),13898
7/10/2021,2021,July,10,Saturday,2,Bourke Street Mall (South),14381
7/11/2021,2021,July,11,Sunday,2,Bourke Street Mall (South),10036
7/12/2021,2021,July,12,Monday,2,Bourke Street Mall (South),8452
7/13/2021,2021,July,13,Tuesday,2,Bourke Street Mall (South),8506
7/14/2021,2021,July,14,Wednesday,2,Bourke Street Mall (South),8360
7/15/2021,2021,July,15,Thursday,2,Bourke Street Mall (South),8746
7/16/2021,2021,July,16,Friday,2,Bourke Street Mall (South),1751
7/17/2021,2021,July,17,Saturday,2,Bourke Street Mall (South),1423
7/18/2021,2021,July,18,Sunday,2,Bourke Street Mall (South),1673
7/19/2021,2021,July,19,Monday,2,Bourke Street Mall (South),1826
7/20/2021,2021,July,20,Tuesday,2,Bourke Street Mall (South),1469
7/21/2021,2021,July,21,Wednesday,2,Bourke Street Mall (South),1830
7/22/2021,2021,July,22,Thursday,2,Bourke Street Mall (South),1875
7/23/2021,2021,July,23,Friday,2,Bourke Street Mall (South),1954
7/24/2021,2021,July,24,Saturday,2,Bourke Street Mall (South),2590
7/25/2021,2021,July,25,Sunday,2,Bourke Street Mall (South),1493
7/26/2021,2021,July,26,Monday,2,Bourke Street Mall (South),1976
7/27/2021,2021,July,27,Tuesday,2,Bourke Street Mall (South),1919
7/28/2021,2021,July,28,Wednesday,2,Bourke Street Mall (South),5591
7/29/2021,2021,July,29,Thursday,2,Bourke Street Mall (South),6632
7/30/2021,2021,July,30,Friday,2,Bourke Street Mall (South),7325
7/31/2021,2021,July,31,Saturday,2,Bourke Street Mall (South),10829
8/1/2021,2021,August,1,Sunday,2,Bourke Street Mall (South),8284
8/2/2021,2021,August,2,Monday,2,Bourke Street Mall (South),5738
8/3/2021,2021,August,3,Tuesday,2,Bourke Street Mall (South),5625
8/4/2021,2021,August,4,Wednesday,2,Bourke Street Mall (South),6119
8/5/2021,2021,August,5,Thursday,2,Bourke Street Mall (South),6868
8/6/2021,2021,August,6,Friday,2,Bourke Street Mall (South),1592
8/7/2021,2021,August,7,Saturday,2,Bourke Street Mall (South),1567
8/8/2021,2021,August,8,Sunday,2,Bourke Street Mall (South),1527
8/9/2021,2021,August,9,Monday,2,Bourke Street Mall (South),1776
8/10/2021,2021,August,10,Tuesday,2,Bourke Street Mall (South),1819
8/11/2021,2021,August,11,Wednesday,2,Bourke Street Mall (South),1841
8/12/2021,2021,August,12,Thursday,2,Bourke Street Mall (South),1972
8/13/2021,2021,August,13,Friday,2,Bourke Street Mall (South),2096
8/14/2021,2021,August,14,Saturday,2,Bourke Street Mall (South),2007
8/15/2021,2021,August,15,Sunday,2,Bourke Street Mall (South),1674
8/16/2021,2021,August,16,Monday,2,Bourke Street Mall (South),1702
8/17/2021,2021,August,17,Tuesday,2,Bourke Street Mall (South),1644
8/18/2021,2021,August,18,Wednesday,2,Bourke Street Mall (South),1712
8/19/2021,2021,August,19,Thursday,2,Bourke Street Mall (South),1879
8/20/2021,2021,August,20,Friday,2,Bourke Street Mall (South),1705
8/21/2021,2021,August,21,Saturday,2,Bourke Street Mall (South),2426
8/22/2021,2021,August,22,Sunday,2,Bourke Street Mall (South),1682
8/23/2021,2021,August,23,Monday,2,Bourke Street Mall (South),2280
8/24/2021,2021,August,24,Tuesday,2,Bourke Street Mall (South),1699
8/25/2021,2021,August,25,Wednesday,2,Bourke Street Mall (South),2432
8/26/2021,2021,August,26,Thursday,2,Bourke Street Mall (South),1708
8/27/2021,2021,August,27,Friday,2,Bourke Street Mall (South),1831
8/28/2021,2021,August,28,Saturday,2,Bourke Street Mall (South),1884
8/29/2021,2021,August,29,Sunday,2,Bourke Street Mall (South),1663
8/30/2021,2021,August,30,Monday,2,Bourke Street Mall (South),2155
8/31/2021,2021,August,31,Tuesday,2,Bourke Street Mall (South),1641
9/1/2021,2021,September,1,Wednesday,2,Bourke Street Mall (South),1903
9/2/2021,2021,September,2,Thursday,2,Bourke Street Mall (South),1930
9/3/2021,2021,September,3,Friday,2,Bourke Street Mall (South),1710
9/4/2021,2021,September,4,Saturday,2,Bourke Street Mall (South),1961
9/5/2021,2021,September,5,Sunday,2,Bourke Street Mall (South),1717
9/6/2021,2021,September,6,Monday,2,Bourke Street Mall (South),2004
9/7/2021,2021,September,7,Tuesday,2,Bourke Street Mall (South),1945
9/8/2021,2021,September,8,Wednesday,2,Bourke Street Mall (South),2066
9/9/2021,2021,September,9,Thursday,2,Bourke Street Mall (South),2186
9/10/2021,2021,September,10,Friday,2,Bourke Street Mall (South),2103
9/11/2021,2021,September,11,Saturday,2,Bourke Street Mall (South),1897
9/12/2021,2021,September,12,Sunday,2,Bourke Street Mall (South),1747
9/13/2021,2021,September,13,Monday,2,Bourke Street Mall (South),2128
9/14/2021,2021,September,14,Tuesday,2,Bourke Street Mall (South),2103
9/15/2021,2021,September,15,Wednesday,2,Bourke Street Mall (South),2176
9/16/2021,2021,September,16,Thursday,2,Bourke Street Mall (South),2073
9/17/2021,2021,September,17,Friday,2,Bourke Street Mall (South),2012
9/18/2021,2021,September,18,Saturday,2,Bourke Street Mall (South),1365
9/19/2021,2021,September,19,Sunday,2,Bourke Street Mall (South),1806
9/20/2021,2021,September,20,Monday,2,Bourke Street Mall (South),1977
9/21/2021,2021,September,21,Tuesday,2,Bourke Street Mall (South),2516
9/22/2021,2021,September,22,Wednesday,2,Bourke Street Mall (South),2096
9/23/2021,2021,September,23,Thursday,2,Bourke Street Mall (South),2168
9/24/2021,2021,September,24,Friday,2,Bourke Street Mall (South),1974
9/25/2021,2021,September,25,Saturday,2,Bourke Street Mall (South),1807
9/26/2021,2021,September,26,Sunday,2,Bourke Street Mall (South),1932
9/27/2021,2021,September,27,Monday,2,Bourke Street Mall (South),2505
9/28/2021,2021,September,28,Tuesday,2,Bourke Street Mall (South),2402
9/29/2021,2021,September,29,Wednesday,2,Bourke Street Mall (South),2242
9/30/2021,2021,September,30,Thursday,2,Bourke Street Mall (South),1923
10/1/2021,2021,October,1,Friday,2,Bourke Street Mall (South),2486
10/2/2021,2021,October,2,Saturday,2,Bourke Street Mall (South),2362
10/3/2021,2021,October,3,Sunday,2,Bourke Street Mall (South),1855
10/4/2021,2021,October,4,Monday,2,Bourke Street Mall (South),2178
10/5/2021,2021,October,5,Tuesday,2,Bourke Street Mall (South),2309
10/6/2021,2021,October,6,Wednesday,2,Bourke Street Mall (South),2566
10/7/2021,2021,October,7,Thursday,2,Bourke Street Mall (South),2316
10/8/2021,2021,October,8,Friday,2,Bourke Street Mall (South),2539
10/9/2021,2021,October,9,Saturday,2,Bourke Street Mall (South),2218
10/10/2021,2021,October,10,Sunday,2,Bourke Street Mall (South),2215
10/11/2021,2021,October,11,Monday,2,Bourke Street Mall (South),2400
10/12/2021,2021,October,12,Tuesday,2,Bourke Street Mall (South),2442
10/13/2021,2021,October,13,Wednesday,2,Bourke Street Mall (South),2267
10/14/2021,2021,October,14,Thursday,2,Bourke Street Mall (South),2422
10/15/2021,2021,October,15,Friday,2,Bourke Street Mall (South),2076
10/16/2021,2021,October,16,Saturday,2,Bourke Street Mall (South),2053
10/17/2021,2021,October,17,Sunday,2,Bourke Street Mall (South),2068
10/18/2021,2021,October,18,Monday,2,Bourke Street Mall (South),2041
10/19/2021,2021,October,19,Tuesday,2,Bourke Street Mall (South),2335
10/20/2021,2021,October,20,Wednesday,2,Bourke Street Mall (South),2621
10/21/2021,2021,October,21,Thursday,2,Bourke Street Mall (South),2451
10/22/2021,2021,October,22,Friday,2,Bourke Street Mall (South),4855
10/23/2021,2021,October,23,Saturday,2,Bourke Street Mall (South),4717
10/24/2021,2021,October,24,Sunday,2,Bourke Street Mall (South),4246
10/25/2021,2021,October,25,Monday,2,Bourke Street Mall (South),3844
10/26/2021,2021,October,26,Tuesday,2,Bourke Street Mall (South),3989
10/27/2021,2021,October,27,Wednesday,2,Bourke Street Mall (South),3877
10/28/2021,2021,October,28,Thursday,2,Bourke Street Mall (South),3586
10/29/2021,2021,October,29,Friday,2,Bourke Street Mall (South),7226
10/30/2021,2021,October,30,Saturday,2,Bourke Street Mall (South),15627
10/31/2021,2021,October,31,Sunday,2,Bourke Street Mall (South),13484
11/1/2021,2021,November,1,Monday,2,Bourke Street Mall (South),12105
11/2/2021,2021,November,2,Tuesday,2,Bourke Street Mall (South),8890
11/3/2021,2021,November,3,Wednesday,2,Bourke Street Mall (South),6061
11/4/2021,2021,November,4,Thursday,2,Bourke Street Mall (South),8386
11/5/2021,2021,November,5,Friday,2,Bourke Street Mall (South),9995
11/6/2021,2021,November,6,Saturday,2,Bourke Street Mall (South),13514
11/7/2021,2021,November,7,Sunday,2,Bourke Street Mall (South),10454
11/8/2021,2021,November,8,Monday,2,Bourke Street Mall (South),7740
11/9/2021,2021,November,9,Tuesday,2,Bourke Street Mall (South),8254
11/10/2021,2021,November,10,Wednesday,2,Bourke Street Mall (South),7244
11/11/2021,2021,November,11,Thursday,2,Bourke Street Mall (South),9251
11/12/2021,2021,November,12,Friday,2,Bourke Street Mall (South),8708
11/13/2021,2021,November,13,Saturday,2,Bourke Street Mall (South),15556
11/14/2021,2021,November,14,Sunday,2,Bourke Street Mall (South),11489
11/15/2021,2021,November,15,Monday,2,Bourke Street Mall (South),7916
11/16/2021,2021,November,16,Tuesday,2,Bourke Street Mall (South),9036
11/17/2021,2021,November,17,Wednesday,2,Bourke Street Mall (South),10606
11/18/2021,2021,November,18,Thursday,2,Bourke Street Mall (South),10417
11/19/2021,2021,November,19,Friday,2,Bourke Street Mall (South),13306
11/20/2021,2021,November,20,Saturday,2,Bourke Street Mall (South),22020
11/21/2021,2021,November,21,Sunday,2,Bourke Street Mall (South),15894
11/22/2021,2021,November,22,Monday,2,Bourke Street Mall (South),9799
11/23/2021,2021,November,23,Tuesday,2,Bourke Street Mall (South),10589
11/24/2021,2021,November,24,Wednesday,2,Bourke Street Mall (South),10701
11/25/2021,2021,November,25,Thursday,2,Bourke Street Mall (South),11379
11/26/2021,2021,November,26,Friday,2,Bourke Street Mall (South),18967
11/27/2021,2021,November,27,Saturday,2,Bourke Street Mall (South),24452
11/28/2021,2021,November,28,Sunday,2,Bourke Street Mall (South),18774
11/29/2021,2021,November,29,Monday,2,Bourke Street Mall (South),11239
11/30/2021,2021,November,30,Tuesday,2,Bourke Street Mall (South),10209
12/1/2021,2021,December,1,Wednesday,2,Bourke Street Mall (South),9153
12/2/2021,2021,December,2,Thursday,2,Bourke Street Mall (South),10401
12/3/2021,2021,December,3,Friday,2,Bourke Street Mall (South),15549
12/4/2021,2021,December,4,Saturday,2,Bourke Street Mall (South),21536
12/5/2021,2021,December,5,Sunday,2,Bourke Street Mall (South),18642
12/6/2021,2021,December,6,Monday,2,Bourke Street Mall (South),11470
12/7/2021,2021,December,7,Tuesday,2,Bourke Street Mall (South),11081
12/8/2021,2021,December,8,Wednesday,2,Bourke Street Mall (South),13497
12/9/2021,2021,December,9,Thursday,2,Bourke Street Mall (South),14074
12/10/2021,2021,December,10,Friday,2,Bourke Street Mall (South),18653
12/11/2021,2021,December,11,Saturday,2,Bourke Street Mall (South),25637
12/12/2021,2021,December,12,Sunday,2,Bourke Street Mall (South),20530
12/13/2021,2021,December,13,Monday,2,Bourke Street Mall (South),12529
12/14/2021,2021,December,14,Tuesday,2,Bourke Street Mall (South),15007
12/15/2021,2021,December,15,Wednesday,2,Bourke Street Mall (South),15696
12/16/2021,2021,December,16,Thursday,2,Bourke Street Mall (South),18204
12/17/2021,2021,December,17,Friday,2,Bourke Street Mall (South),20056
12/18/2021,2021,December,18,Saturday,2,Bourke Street Mall (South),24365
12/19/2021,2021,December,19,Sunday,2,Bourke Street Mall (South),19393
12/20/2021,2021,December,20,Monday,2,Bourke Street Mall (South),20415
12/21/2021,2021,December,21,Tuesday,2,Bourke Street Mall (South),21855
12/22/2021,2021,December,22,Wednesday,2,Bourke Street Mall (South),23299
12/23/2021,2021,December,23,Thursday,2,Bourke Street Mall (South),25589
12/24/2021,2021,December,24,Friday,2,Bourke Street Mall (South),20577
12/25/2021,2021,December,25,Saturday,2,Bourke Street Mall (South),5812
12/26/2021,2021,December,26,Sunday,2,Bourke Street Mall (South),23712
12/27/2021,2021,December,27,Monday,2,Bourke Street Mall (South),16152
12/28/2021,2021,December,28,Tuesday,2,Bourke Street Mall (South),16799
12/29/2021,2021,December,29,Wednesday,2,Bourke Street Mall (South),15036
12/30/2021,2021,December,30,Thursday,2,Bourke Street Mall (South),12865
12/31/2021,2021,December,31,Friday,2,Bourke Street Mall (South),10056
1/1/2022,2022,January,1,Saturday,2,Bourke Street Mall (South),6760
1/2/2022,2022,January,2,Sunday,2,Bourke Street Mall (South),9325
1/3/2022,2022,January,3,Monday,2,Bourke Street Mall (South),10590
1/4/2022,2022,January,4,Tuesday,2,Bourke Street Mall (South),10262
1/5/2022,2022,January,5,Wednesday,2,Bourke Street Mall (South),8949
1/6/2022,2022,January,6,Thursday,2,Bourke Street Mall (South),8488
1/7/2022,2022,January,7,Friday,2,Bourke Street Mall (South),8464
1/8/2022,2022,January,8,Saturday,2,Bourke Street Mall (South),9263
1/9/2022,2022,January,9,Sunday,2,Bourke Street Mall (South),7371
1/10/2022,2022,January,10,Monday,2,Bourke Street Mall (South),6815
1/11/2022,2022,January,11,Tuesday,2,Bourke Street Mall (South),6970
1/12/2022,2022,January,12,Wednesday,2,Bourke Street Mall (South),7281
1/13/2022,2022,January,13,Thursday,2,Bourke Street Mall (South),7175
1/14/2022,2022,January,14,Friday,2,Bourke Street Mall (South),7856
1/15/2022,2022,January,15,Saturday,2,Bourke Street Mall (South),9915
1/16/2022,2022,January,16,Sunday,2,Bourke Street Mall (South),7485
1/17/2022,2022,January,17,Monday,2,Bourke Street Mall (South),7191
1/18/2022,2022,January,18,Tuesday,2,Bourke Street Mall (South),7840
1/19/2022,2022,January,19,Wednesday,2,Bourke Street Mall (South),8336
1/20/2022,2022,January,20,Thursday,2,Bourke Street Mall (South),8767
1/21/2022,2022,January,21,Friday,2,Bourke Street Mall (South),9843
1/22/2022,2022,January,22,Saturday,2,Bourke Street Mall (South),10703
1/23/2022,2022,January,23,Sunday,2,Bourke Street Mall (South),8032
1/24/2022,2022,January,24,Monday,2,Bourke Street Mall (South),7681
1/25/2022,2022,January,25,Tuesday,2,Bourke Street Mall (South),8039
1/26/2022,2022,January,26,Wednesday,2,Bourke Street Mall (South),7219
1/27/2022,2022,January,27,Thursday,2,Bourke Street Mall (South),8068
1/28/2022,2022,January,28,Friday,2,Bourke Street Mall (South),8200
1/29/2022,2022,January,29,Saturday,2,Bourke Street Mall (South),12061
1/30/2022,2022,January,30,Sunday,2,Bourke Street Mall (South),8685
1/31/2022,2022,January,31,Monday,2,Bourke Street Mall (South),6890
2/1/2022,2022,February,1,Tuesday,2,Bourke Street Mall (South),7082
2/2/2022,2022,February,2,Wednesday,2,Bourke Street Mall (South),7418
2/3/2022,2022,February,3,Thursday,2,Bourke Street Mall (South),7799
2/4/2022,2022,February,4,Friday,2,Bourke Street Mall (South),9654
2/5/2022,2022,February,5,Saturday,2,Bourke Street Mall (South),12241
2/6/2022,2022,February,6,Sunday,2,Bourke Street Mall (South),9286
2/7/2022,2022,February,7,Monday,2,Bourke Street Mall (South),7224
2/8/2022,2022,February,8,Tuesday,2,Bourke Street Mall (South),7023
2/9/2022,2022,February,9,Wednesday,2,Bourke Street Mall (South),7513
2/10/2022,2022,February,10,Thursday,2,Bourke Street Mall (South),8442
2/11/2022,2022,February,11,Friday,2,Bourke Street Mall (South),10213
2/12/2022,2022,February,12,Saturday,2,Bourke Street Mall (South),12744
2/13/2022,2022,February,13,Sunday,2,Bourke Street Mall (South),8789
2/14/2022,2022,February,14,Monday,2,Bourke Street Mall (South),8037
2/15/2022,2022,February,15,Tuesday,2,Bourke Street Mall (South),7890
2/16/2022,2022,February,16,Wednesday,2,Bourke Street Mall (South),8002
2/17/2022,2022,February,17,Thursday,2,Bourke Street Mall (South),8869
2/18/2022,2022,February,18,Friday,2,Bourke Street Mall (South),11265
2/19/2022,2022,February,19,Saturday,2,Bourke Street Mall (South),14015
2/20/2022,2022,February,20,Sunday,2,Bourke Street Mall (South),10610
2/21/2022,2022,February,21,Monday,2,Bourke Street Mall (South),8462
2/22/2022,2022,February,22,Tuesday,2,Bourke Street Mall (South),8521
2/23/2022,2022,February,23,Wednesday,2,Bourke Street Mall (South),8548
2/24/2022,2022,February,24,Thursday,2,Bourke Street Mall (South),9248
2/25/2022,2022,February,25,Friday,2,Bourke Street Mall (South),11593
2/26/2022,2022,February,26,Saturday,2,Bourke Street Mall (South),14536
2/27/2022,2022,February,27,Sunday,2,Bourke Street Mall (South),10684
2/28/2022,2022,February,28,Monday,2,Bourke Street Mall (South),7894
3/1/2022,2022,March,1,Tuesday,2,Bourke Street Mall (South),8352
3/2/2022,2022,March,2,Wednesday,2,Bourke Street Mall (South),9644
3/3/2022,2022,March,3,Thursday,2,Bourke Street Mall (South),9815
3/4/2022,2022,March,4,Friday,2,Bourke Street Mall (South),12093
3/5/2022,2022,March,5,Saturday,2,Bourke Street Mall (South),14166
3/6/2022,2022,March,6,Sunday,2,Bourke Street Mall (South),10527
3/7/2022,2022,March,7,Monday,2,Bourke Street Mall (South),9130
3/8/2022,2022,March,8,Tuesday,2,Bourke Street Mall (South),9883
3/9/2022,2022,March,9,Wednesday,2,Bourke Street Mall (South),10460
3/10/2022,2022,March,10,Thursday,2,Bourke Street Mall (South),11681
3/11/2022,2022,March,11,Friday,2,Bourke Street Mall (South),12651
3/12/2022,2022,March,12,Saturday,2,Bourke Street Mall (South),17876
3/13/2022,2022,March,13,Sunday,2,Bourke Street Mall (South),15309
3/14/2022,2022,March,14,Monday,2,Bourke Street Mall (South),12239
3/15/2022,2022,March,15,Tuesday,2,Bourke Street Mall (South),9159
3/16/2022,2022,March,16,Wednesday,2,Bourke Street Mall (South),10057
3/17/2022,2022,March,17,Thursday,2,Bourke Street Mall (South),11284
3/18/2022,2022,March,18,Friday,2,Bourke Street Mall (South),12484
3/19/2022,2022,March,19,Saturday,2,Bourke Street Mall (South),15572
3/20/2022,2022,March,20,Sunday,2,Bourke Street Mall (South),10943
3/21/2022,2022,March,21,Monday,2,Bourke Street Mall (South),8673
3/22/2022,2022,March,22,Tuesday,2,Bourke Street Mall (South),9198
3/23/2022,2022,March,23,Wednesday,2,Bourke Street Mall (South),10427
3/24/2022,2022,March,24,Thursday,2,Bourke Street Mall (South),11553
3/25/2022,2022,March,25,Friday,2,Bourke Street Mall (South),12723
3/26/2022,2022,March,26,Saturday,2,Bourke Street Mall (South),16334
3/27/2022,2022,March,27,Sunday,2,Bourke Street Mall (South),10878
3/28/2022,2022,March,28,Monday,2,Bourke Street Mall (South),8906
3/29/2022,2022,March,29,Tuesday,2,Bourke Street Mall (South),9644
3/30/2022,2022,March,30,Wednesday,2,Bourke Street Mall (South),9173
3/31/2022,2022,March,31,Thursday,2,Bourke Street Mall (South),12264
4/1/2022,2022,April,1,Friday,2,Bourke Street Mall (South),14279
4/2/2022,2022,April,2,Saturday,2,Bourke Street Mall (South),17722
4/3/2022,2022,April,3,Sunday,2,Bourke Street Mall (South),13176
4/4/2022,2022,April,4,Monday,2,Bourke Street Mall (South),10778
4/5/2022,2022,April,5,Tuesday,2,Bourke Street Mall (South),11767
4/6/2022,2022,April,6,Wednesday,2,Bourke Street Mall (South),12522
4/7/2022,2022,April,7,Thursday,2,Bourke Street Mall (South),14227
4/8/2022,2022,April,8,Friday,2,Bourke Street Mall (South),16596
4/9/2022,2022,April,9,Saturday,2,Bourke Street Mall (South),18714
4/10/2022,2022,April,10,Sunday,2,Bourke Street Mall (South),14447
4/11/2022,2022,April,11,Monday,2,Bourke Street Mall (South),15931
4/12/2022,2022,April,12,Tuesday,2,Bourke Street Mall (South),15717
4/13/2022,2022,April,13,Wednesday,2,Bourke Street Mall (South),16300
4/14/2022,2022,April,14,Thursday,2,Bourke Street Mall (South),17767
4/15/2022,2022,April,15,Friday,2,Bourke Street Mall (South),8745
4/16/2022,2022,April,16,Saturday,2,Bourke Street Mall (South),22326
4/17/2022,2022,April,17,Sunday,2,Bourke Street Mall (South),14158
4/18/2022,2022,April,18,Monday,2,Bourke Street Mall (South),12900
4/19/2022,2022,April,19,Tuesday,2,Bourke Street Mall (South),12950
4/20/2022,2022,April,20,Wednesday,2,Bourke Street Mall (South),16293
4/21/2022,2022,April,21,Thursday,2,Bourke Street Mall (South),17285
4/22/2022,2022,April,22,Friday,2,Bourke Street Mall (South),19360
4/23/2022,2022,April,23,Saturday,2,Bourke Street Mall (South),20087
4/24/2022,2022,April,24,Sunday,2,Bourke Street Mall (South),16882
4/25/2022,2022,April,25,Monday,2,Bourke Street Mall (South),12083
4/26/2022,2022,April,26,Tuesday,2,Bourke Street Mall (South),11099
4/27/2022,2022,April,27,Wednesday,2,Bourke Street Mall (South),11170
4/28/2022,2022,April,28,Thursday,2,Bourke Street Mall (South),12100
4/29/2022,2022,April,29,Friday,2,Bourke Street Mall (South),12634
4/30/2022,2022,April,30,Saturday,2,Bourke Street Mall (South),17178
5/1/2022,2022,May,1,Sunday,2,Bourke Street Mall (South),13323
5/2/2022,2022,May,2,Monday,2,Bourke Street Mall (South),10826
5/3/2022,2022,May,3,Tuesday,2,Bourke Street Mall (South),10914
5/4/2022,2022,May,4,Wednesday,2,Bourke Street Mall (South),10609
5/5/2022,2022,May,5,Thursday,2,Bourke Street Mall (South),12153
5/6/2022,2022,May,6,Friday,2,Bourke Street Mall (South),13025
5/7/2022,2022,May,7,Saturday,2,Bourke Street Mall (South),16448
5/8/2022,2022,May,8,Sunday,2,Bourke Street Mall (South),11216
5/9/2022,2022,May,9,Monday,2,Bourke Street Mall (South),9986
5/10/2022,2022,May,10,Tuesday,2,Bourke Street Mall (South),10394
5/11/2022,2022,May,11,Wednesday,2,Bourke Street Mall (South),10750
5/12/2022,2022,May,12,Thursday,2,Bourke Street Mall (South),11781
5/13/2022,2022,May,13,Friday,2,Bourke Street Mall (South),14294
5/14/2022,2022,May,14,Saturday,2,Bourke Street Mall (South),17258
5/15/2022,2022,May,15,Sunday,2,Bourke Street Mall (South),13496
5/16/2022,2022,May,16,Monday,2,Bourke Street Mall (South),9622
5/17/2022,2022,May,17,Tuesday,2,Bourke Street Mall (South),10514
5/18/2022,2022,May,18,Wednesday,2,Bourke Street Mall (South),10759
5/19/2022,2022,May,19,Thursday,2,Bourke Street Mall (South),11421
